country_code,year,gdp_per_capita,inflation,unemployment,gdp_lag_1,inflation_lag_1,unemployment_lag_1,gdp_lag_2,inflation_lag_2,unemployment_lag_2,gdp_lag_3,inflation_lag_3,unemployment_lag_3,gdp_rolling3,inflation_rolling3,unemployment_rolling3,gdp_growth,recession
ARG,2010,10260.1313108254,34.2772237131003,7.714,,,,,,,,,,10260.1313108254,34.2772237131003,7.714,,0
ARG,2011,12704.2831819684,34.2772237131003,7.18,10260.1313108254,34.2772237131003,7.714,,,,,,,11482.2072463969,34.2772237131003,7.447,23.821838113944892,0
ARG,2012,12949.717486654,34.2772237131003,7.217,12704.2831819684,34.2772237131003,7.18,10260.1313108254,34.2772237131003,7.714,,,,11971.377326482601,34.2772237131003,7.370333333333334,1.931902029970134,0
ARG,2013,12963.675773326,34.2772237131003,7.1,12949.717486654,34.2772237131003,7.217,12704.2831819684,34.2772237131003,7.18,10260.1313108254,34.2772237131003,7.714,12872.558813982801,34.2772237131003,7.165666666666667,0.10778834894571432,0
ARG,2014,12233.1444119186,34.2772237131003,7.268,12963.675773326,34.2772237131003,7.1,12949.717486654,34.2772237131003,7.217,12704.2831819684,34.2772237131003,7.18,12715.512557299533,34.2772237131003,7.195,-5.635217774502954,1
ARG,2015,13679.6264980954,34.2772237131003,7.577,12233.1444119186,34.2772237131003,7.268,12963.675773326,34.2772237131003,7.1,12949.717486654,34.2772237131003,7.217,12958.815561113333,34.2772237131003,7.315,11.82428685111827,0
ARG,2016,12699.9623137756,34.2772237131003,8.088,13679.6264980954,34.2772237131003,7.577,12233.1444119186,34.2772237131003,7.268,12963.675773326,34.2772237131003,7.1,12870.911074596532,34.2772237131003,7.644333333333333,-7.161483425415138,1
ARG,2017,14532.5009308511,34.2772237131003,8.347,12699.9623137756,34.2772237131003,8.088,13679.6264980954,34.2772237131003,7.577,12233.1444119186,34.2772237131003,7.268,13637.363247574032,34.2772237131003,8.004,14.429480748047197,0
ARG,2018,11752.7998922979,34.2772237131003,9.22,14532.5009308511,34.2772237131003,8.347,12699.9623137756,34.2772237131003,8.088,13679.6264980954,34.2772237131003,7.577,12995.087712308201,34.2772237131003,8.551666666666668,-19.12747882680098,1
ARG,2019,9955.97478680428,53.5483043492339,9.843,11752.7998922979,34.2772237131003,9.22,14532.5009308511,34.2772237131003,8.347,12699.9623137756,34.2772237131003,8.088,12080.425203317762,40.700917258478164,9.136666666666667,-15.288485483966719,1
ARG,2020,8535.59938004389,42.0150947376509,11.461,9955.97478680428,53.5483043492339,9.843,11752.7998922979,34.2772237131003,9.22,14532.5009308511,34.2772237131003,8.347,10081.458019715357,43.28020759999504,10.174666666666667,-14.266562914994175,1
ARG,2021,10738.0179223384,48.4093786255199,8.736,8535.59938004389,42.0150947376509,11.461,9955.97478680428,53.5483043492339,9.843,11752.7998922979,34.2772237131003,9.22,9743.197363062189,47.990925904134905,10.013333333333334,25.802740314215455,0
ARG,2022,13962.1894087223,72.430757531824,6.805,10738.0179223384,48.4093786255199,8.736,8535.59938004389,42.0150947376509,11.461,9955.97478680428,53.5483043492339,9.843,11078.602237034864,54.28507696499827,9.000666666666667,30.0257599652225,1
ARG,2023,14261.8465667948,133.488935594175,6.139,13962.1894087223,72.430757531824,6.805,10738.0179223384,48.4093786255199,8.736,8535.59938004389,42.0150947376509,11.461,12987.351299285168,84.7763572505063,7.226666666666667,2.146204648142791,1
ARG,2024,13969.7836603737,219.883929014578,7.15,14261.8465667948,133.488935594175,6.139,13962.1894087223,72.430757531824,6.805,10738.0179223384,48.4093786255199,8.736,14064.606545296934,141.93454071352565,6.698,-2.047861790219352,1
AUS,2010,52313.8939041213,2.9183370211222,5.214,,,,,,,,,,52313.8939041213,2.9183370211222,5.214,,0
AUS,2011,62799.3895017032,3.30384784681081,5.083,52313.8939041213,2.9183370211222,5.214,,,,,,,57556.64170291225,3.111092433966505,5.1485,20.043424060153647,0
AUS,2012,68301.4402512587,1.76278299052228,5.225,62799.3895017032,3.30384784681081,5.083,52313.8939041213,2.9183370211222,5.214,,,,61138.24121902773,2.66165595281843,5.174,8.761312479648042,0
AUS,2013,68476.6788496118,2.44988248109259,5.663,68301.4402512587,1.76278299052228,5.225,62799.3895017032,3.30384784681081,5.083,52313.8939041213,2.9183370211222,5.214,66525.8362008579,2.5055044394752266,5.323666666666667,0.2565664760632469,0
AUS,2014,62817.2061751737,2.48792932080492,6.078,68476.6788496118,2.44988248109259,5.663,68301.4402512587,1.76278299052228,5.225,62799.3895017032,3.30384784681081,5.083,66531.77509201474,2.2335315974732635,5.655333333333334,-8.264817700734884,1
AUS,2015,56970.3613028094,1.50836803138463,6.055,62817.2061751737,2.48792932080492,6.078,68476.6788496118,2.44988248109259,5.663,68301.4402512587,1.76278299052228,5.225,62754.74877586496,2.148726611094047,5.9319999999999995,-9.307712374312915,1
AUS,2016,50084.4440606385,1.27699365720306,5.711,56970.3613028094,1.50836803138463,6.055,62817.2061751737,2.48792932080492,6.078,68476.6788496118,2.44988248109259,5.663,56624.0038462072,1.7577636697975365,5.948,-12.086841446503737,1
AUS,2017,54117.547718609,1.94864309065653,5.592,50084.4440606385,1.27699365720306,5.711,56970.3613028094,1.50836803138463,6.055,62817.2061751737,2.48792932080492,6.078,53724.11769401897,1.5780015930814066,5.7860000000000005,8.052607418557978,0
AUS,2018,57410.1737346009,1.91140002818579,5.345,54117.547718609,1.94864309065653,5.592,50084.4440606385,1.27699365720306,5.711,56970.3613028094,1.50836803138463,6.055,53870.721837949466,1.7123455920151267,5.549333333333333,6.0842114153293325,0
AUS,2019,55194.7585097428,1.610770929127,5.143,57410.1737346009,1.91140002818579,5.345,54117.547718609,1.94864309065653,5.592,50084.4440606385,1.27699365720306,5.711,55574.159987650906,1.82360468265644,5.359999999999999,-3.858924439246003,1
AUS,2020,51983.4523666382,0.846900734607273,6.394,55194.7585097428,1.610770929127,5.143,57410.1737346009,1.91140002818579,5.345,54117.547718609,1.94864309065653,5.592,54862.79487032731,1.4563572306400208,5.627333333333333,-5.818136050976197,1
AUS,2021,60758.9044397144,2.86391284709318,5.022,51983.4523666382,0.846900734607273,6.394,55194.7585097428,1.610770929127,5.143,57410.1737346009,1.91140002818579,5.345,55979.03843869847,1.773861503609151,5.519666666666667,16.881241382706015,0
AUS,2022,65169.5191118657,6.59409658717841,3.728,60758.9044397144,2.86391284709318,5.022,51983.4523666382,0.846900734607273,6.394,55194.7585097428,1.610770929127,5.143,59303.958639406104,3.434970056292954,5.048,7.259207045985416,0
AUS,2023,65058.3773146674,5.59701792296707,3.668,65169.5191118657,6.59409658717841,3.728,60758.9044397144,2.86391284709318,5.022,51983.4523666382,0.846900734607273,6.394,63662.266955415835,5.018342452412887,4.139333333333334,-0.1705426075149119,1
AUS,2024,64603.9856308464,3.16656665428797,3.942,65058.3773146674,5.59701792296707,3.668,65169.5191118657,6.59409658717841,3.728,60758.9044397144,2.86391284709318,5.022,64943.960685793165,5.119227054811151,3.7793333333333337,-0.6984368540630004,1
BRA,2010,11403.2840038694,5.03872690108074,8.42,,,,,,,,,,11403.2840038694,5.03872690108074,8.42,,0
BRA,2011,13396.6263158041,6.6364496221309,7.578,11403.2840038694,5.03872690108074,8.42,,,,,,,12399.95515983675,5.83758826160582,7.9990000000000006,17.480423282085344,0
BRA,2012,12521.7238454434,5.40349914036997,7.251,13396.6263158041,6.6364496221309,7.578,11403.2840038694,5.03872690108074,8.42,,,,12440.544721705633,5.692891887860537,7.749666666666667,-6.530767147909266,1
BRA,2013,12458.8903396625,6.204310666401,7.071,12521.7238454434,5.40349914036997,7.251,13396.6263158041,6.6364496221309,7.578,11403.2840038694,5.03872690108074,8.42,12792.413500303335,6.081419809633957,7.3,-0.5017959711974052,1
BRA,2014,12274.9941630213,6.32904015516138,6.755,12458.8903396625,6.204310666401,7.071,12521.7238454434,5.40349914036997,7.251,13396.6263158041,6.6364496221309,7.578,12418.536116042398,5.978949987310783,7.025666666666667,-1.4760237198313875,1
BRA,2015,8936.1955889444,9.02990102416136,8.538,12274.9941630213,6.32904015516138,6.755,12458.8903396625,6.204310666401,7.071,12521.7238454434,5.40349914036997,7.251,11223.360030542734,7.187750615241247,7.454666666666667,-27.200001317598232,1
BRA,2016,8836.28546025694,8.73914352329393,11.58,8936.1955889444,9.02990102416136,8.538,12274.9941630213,6.32904015516138,6.755,12458.8903396625,6.204310666401,7.071,10015.82507074088,8.032694900872224,8.957666666666666,-1.1180387413528114,1
BRA,2017,10080.5078722821,3.44637335032669,12.792,8836.28546025694,8.73914352329393,11.58,8936.1955889444,9.02990102416136,8.538,12274.9941630213,6.32904015516138,6.755,9284.32964049448,7.071805965927328,10.97,14.080830883308515,1
BRA,2018,9300.66072904004,3.66485028376728,12.329,10080.5078722821,3.44637335032669,12.792,8836.28546025694,8.73914352329393,11.58,8936.1955889444,9.02990102416136,8.538,9405.818020526362,5.283455719129299,12.233666666666666,-7.736189020658058,1
BRA,2019,9029.83304401079,3.73297621216893,11.936,9300.66072904004,3.66485028376728,12.329,10080.5078722821,3.44637335032669,12.792,8836.28546025694,8.73914352329393,11.58,9470.333881777644,3.614733282087633,12.352333333333334,-2.9119187649069844,1
BRA,2020,7074.19407495707,3.21176803803376,13.697,9029.83304401079,3.73297621216893,11.936,9300.66072904004,3.66485028376728,12.329,10080.5078722821,3.44637335032669,12.792,8468.2292826693,3.5365315113233233,12.654000000000002,-21.6575318671128,1
BRA,2021,7972.53696080695,8.30165975585673,13.158,7074.19407495707,3.21176803803376,13.697,9029.83304401079,3.73297621216893,11.936,9300.66072904004,3.66485028376728,12.329,8025.521359924936,5.082134668686474,12.930333333333332,12.698872498141522,1
BRA,2022,9281.33282136864,9.28010608956872,9.231,7972.53696080695,8.30165975585673,13.158,7074.19407495707,3.21176803803376,13.697,9029.83304401079,3.73297621216893,11.936,8109.35461904422,6.931177961153071,12.028666666666666,16.41630345517042,0
BRA,2023,10377.5897719195,4.59356282283203,7.947,9281.33282136864,9.28010608956872,9.231,7972.53696080695,8.30165975585673,13.158,7074.19407495707,3.21176803803376,13.697,9210.486518031697,7.391776222752494,10.112,11.811417300184734,0
BRA,2024,10310.5488778166,4.36746407652336,6.801,10377.5897719195,4.59356282283203,7.947,9281.33282136864,9.28010608956872,9.231,7972.53696080695,8.30165975585673,13.158,9989.823823701581,6.080377662974704,7.993000000000001,-0.6460160362505851,1
CAN,2010,47560.6666009406,1.77687154092627,8.178,,,,,,,,,,47560.6666009406,1.77687154092627,8.178,,0
CAN,2011,52223.8588398531,2.91213508872351,7.637,47560.6666009406,1.77687154092627,8.178,,,,,,,49892.26272039685,2.34450331482489,7.907500000000001,9.804724307249879,0
CAN,2012,52670.3447335415,1.51567823124516,7.392,52223.8588398531,2.91213508872351,7.637,47560.6666009406,1.77687154092627,8.178,,,,50818.290058111736,2.0682282869649797,7.735666666666667,0.8549461943391901,0
CAN,2013,52638.1187235237,0.938291897815316,7.143,52670.3447335415,1.51567823124516,7.392,52223.8588398531,2.91213508872351,7.637,47560.6666009406,1.77687154092627,8.178,52510.77409897277,1.7887017392613285,7.390666666666667,-0.06118435370192632,1
CAN,2014,50960.8431174661,1.90663590717861,7.023,52638.1187235237,0.938291897815316,7.143,52670.3447335415,1.51567823124516,7.392,52223.8588398531,2.91213508872351,7.637,52089.7688581771,1.4535353454130284,7.186,-3.186427719553042,1
CAN,2015,43594.1941045394,1.12524136094277,6.945,50960.8431174661,1.90663590717861,7.023,52638.1187235237,0.938291897815316,7.143,52670.3447335415,1.51567823124516,7.392,49064.3853151764,1.3233897219788986,7.037,-14.45550850865317,1
CAN,2016,42314.0615817218,1.42875954701085,7.038,43594.1941045394,1.12524136094277,6.945,50960.8431174661,1.90663590717861,7.023,52638.1187235237,0.938291897815316,7.143,45623.03293457577,1.4868789383774097,7.002,-2.9364747969599536,1
CAN,2017,45129.628116623,1.59688412852976,6.426,42314.0615817218,1.42875954701085,7.038,43594.1941045394,1.12524136094277,6.945,50960.8431174661,1.90663590717861,7.023,43679.294600961395,1.3836283454944598,6.803,6.653973713829031,0
CAN,2018,46539.1761570405,2.26822567248103,5.837,45129.628116623,1.59688412852976,6.426,42314.0615817218,1.42875954701085,7.038,43594.1941045394,1.12524136094277,6.945,44660.95528512843,1.7646231160072132,6.433666666666666,3.1233318315297964,0
CAN,2019,46352.8693445211,1.94926902411592,5.69,46539.1761570405,2.26822567248103,5.837,45129.628116623,1.59688412852976,6.426,42314.0615817218,1.42875954701085,7.038,46007.22453939487,1.9381262750422366,5.984333333333333,-0.40032254092923214,1
CAN,2020,43537.839298904,0.716999632307827,9.657,46352.8693445211,1.94926902411592,5.69,46539.1761570405,2.26822567248103,5.837,45129.628116623,1.59688412852976,6.426,45476.62826682187,1.6448314429682587,7.061333333333334,-6.073043773610188,1
CAN,2021,52886.6616372703,3.39519318527527,7.527,43537.839298904,0.716999632307827,9.657,46352.8693445211,1.94926902411592,5.69,46539.1761570405,2.26822567248103,5.837,47592.456760231806,2.0204872805663388,7.624666666666667,21.47286702535476,0
CAN,2022,56256.8007264015,6.80280115341612,5.279,52886.6616372703,3.39519318527527,7.527,43537.839298904,0.716999632307827,9.657,46352.8693445211,1.94926902411592,5.69,50893.7672208586,3.638331323666405,7.487666666666667,6.372380076181994,0
CAN,2023,54220.3285039875,3.87900159788425,5.415,56256.8007264015,6.80280115341612,5.279,52886.6616372703,3.39519318527527,7.527,43537.839298904,0.716999632307827,9.657,54454.59695588643,4.6923319788585465,6.073666666666667,-3.6199574026936854,1
CAN,2024,54340.3477224733,2.38158383281173,6.351,54220.3285039875,3.87900159788425,5.415,56256.8007264015,6.80280115341612,5.279,52886.6616372703,3.39519318527527,7.527,54939.15898428743,4.354462194704033,5.681666666666666,0.22135465017880662,0
CHN,2010,4629.24551710077,3.17532475269199,4.53,,,,,,,,,,4629.24551710077,3.17532475269199,4.53,,0
CHN,2011,5703.76027973346,5.55389892257493,4.55,4629.24551710077,3.17532475269199,4.53,,,,,,,5166.502898417115,4.3646118376334595,4.54,23.211444687117044,0
CHN,2012,6405.0574241349,2.6195243264554,4.58,5703.76027973346,5.55389892257493,4.55,4629.24551710077,3.17532475269199,4.53,,,,5579.354406989711,3.7829160005741067,4.553333333333334,12.29534745513905,0
CHN,2013,7147.03518622344,2.62105001748114,4.6,6405.0574241349,2.6195243264554,4.58,5703.76027973346,5.55389892257493,4.55,4629.24551710077,3.17532475269199,4.53,6418.617630030601,3.598157755503823,4.576666666666666,11.584248398659058,0
CHN,2014,7781.06597484974,1.9216416278852,4.63,7147.03518622344,2.62105001748114,4.6,6405.0574241349,2.6195243264554,4.58,5703.76027973346,5.55389892257493,4.55,7111.052861736028,2.3874053239405804,4.603333333333333,8.871242020026028,0
CHN,2015,8175.33285077393,1.43702380935654,4.65,7781.06597484974,1.9216416278852,4.63,7147.03518622344,2.62105001748114,4.6,6405.0574241349,2.6195243264554,4.58,7701.144670615703,1.9932384849076268,4.626666666666666,5.067003379723989,0
CHN,2016,8254.86859320357,2.00000182191943,4.56,8175.33285077393,1.43702380935654,4.65,7781.06597484974,1.9216416278852,4.63,7147.03518622344,2.62105001748114,4.6,8070.422472942413,1.7862224197203904,4.613333333333333,0.9728746692204693,0
CHN,2017,8979.67652709856,1.59313600071435,4.47,8254.86859320357,2.00000182191943,4.56,8175.33285077393,1.43702380935654,4.65,7781.06597484974,1.9216416278852,4.63,8469.959323692021,1.6767205439967736,4.56,8.780369132607891,0
CHN,2018,10085.6638148819,2.07479039965576,4.31,8979.67652709856,1.59313600071435,4.47,8254.86859320357,2.00000182191943,4.56,8175.33285077393,1.43702380935654,4.65,9106.73631172801,1.889309407429847,4.446666666666666,12.316560451211455,0
CHN,2019,10342.9009524335,2.89923416358226,4.56,10085.6638148819,2.07479039965576,4.31,8979.67652709856,1.59313600071435,4.47,8254.86859320357,2.00000182191943,4.56,9802.747098137987,2.189053521317457,4.446666666666666,2.5505226257098945,0
CHN,2020,10627.4637989619,2.41942189457782,5.0,10342.9009524335,2.89923416358226,4.56,10085.6638148819,2.07479039965576,4.31,8979.67652709856,1.59313600071435,4.47,10352.009522092434,2.4644821526052803,4.623333333333334,2.751286586201407,0
CHN,2021,12887.4357242941,0.981015135544881,4.55,10627.4637989619,2.41942189457782,5.0,10342.9009524335,2.89923416358226,4.56,10085.6638148819,2.07479039965576,4.31,11285.933491896501,2.099890397901654,4.703333333333333,21.265392835804864,0
CHN,2022,12970.6056414327,1.9735755573905,4.98,12887.4357242941,0.981015135544881,4.55,10627.4637989619,2.41942189457782,5.0,10342.9009524335,2.89923416358226,4.56,12161.835054896233,1.7913375291710676,4.843333333333334,0.6453566009397393,0
CHN,2023,12951.1782397043,0.23483682889305,4.67,12970.6056414327,1.9735755573905,4.98,12887.4357242941,0.981015135544881,4.55,10627.4637989619,2.41942189457782,5.0,12936.406535143702,1.063142507276144,4.733333333333333,-0.14978022048824924,1
CHN,2024,13303.1481543868,0.218128938439177,4.59,12951.1782397043,0.23483682889305,4.67,12970.6056414327,1.9735755573905,4.98,12887.4357242941,0.981015135544881,4.55,13074.9773451746,0.8088471082409096,4.746666666666667,2.7176671355156445,0
DEU,2010,42396.9665976293,1.1038103778926,7.043,,,,,,,,,,42396.9665976293,1.1038103778926,7.043,,0
DEU,2011,47630.9761883572,2.07517283735874,5.967,42396.9665976293,1.1038103778926,7.043,,,,,,,45013.97139299325,1.58949160762567,6.505,12.345245452113463,0
DEU,2012,44718.0159214069,2.00848884782956,5.372,47630.9761883572,2.07517283735874,5.967,42396.9665976293,1.1038103778926,7.043,,,,44915.319569131134,1.7291573543603,6.127333333333333,-6.11568458188001,1
DEU,2013,47206.8353514242,1.50472330251876,5.316,44718.0159214069,2.00848884782956,5.372,47630.9761883572,2.07517283735874,5.967,42396.9665976293,1.1038103778926,7.043,46518.609153729434,1.8627949959023535,5.551666666666667,5.565585544742113,0
DEU,2014,48959.5991203133,0.906794000434245,4.979,47206.8353514242,1.50472330251876,5.316,44718.0159214069,2.00848884782956,5.372,47630.9761883572,2.07517283735874,5.967,46961.48346438146,1.4733353835941883,5.222333333333333,3.7129448645326857,0
DEU,2015,41929.7549110722,0.514426137125456,4.612,48959.5991203133,0.906794000434245,4.979,47206.8353514242,1.50472330251876,5.316,44718.0159214069,2.00848884782956,5.372,46032.06312760323,0.9753144800261536,4.969,-14.358459496300124,1
DEU,2016,42948.9381932694,0.491747008445174,4.104,41929.7549110722,0.514426137125456,4.612,48959.5991203133,0.906794000434245,4.979,47206.8353514242,1.50472330251876,5.316,44612.764074884966,0.6376557153349584,4.565,2.430692200225737,0
DEU,2017,45553.9341495339,1.50949485109628,3.781,42948.9381932694,0.491747008445174,4.104,41929.7549110722,0.514426137125456,4.612,48959.5991203133,0.906794000434245,4.979,43477.5424179585,0.83855599888897,4.165666666666667,6.065332615540031,0
DEU,2018,48916.1686612154,1.73216879766941,3.384,45553.9341495339,1.50949485109628,3.781,42948.9381932694,0.491747008445174,4.104,41929.7549110722,0.514426137125456,4.612,45806.34700133957,1.2444702190702879,3.7563333333333335,7.380777477187217,0
DEU,2019,47656.199739747,1.44565976888253,3.163,48916.1686612154,1.73216879766941,3.384,45553.9341495339,1.50949485109628,3.781,42948.9381932694,0.491747008445174,4.104,47375.434183498764,1.562441139216073,3.4426666666666663,-2.5757718888303027,1
DEU,2020,47394.8734504469,0.144877925813981,3.881,47656.199739747,1.44565976888253,3.163,48916.1686612154,1.73216879766941,3.384,45553.9341495339,1.50949485109628,3.781,47989.08061713643,1.1075688307886404,3.4759999999999995,-0.5483573820976306,1
DEU,2021,52349.2459994422,3.06666666666673,3.594,47394.8734504469,0.144877925813981,3.881,47656.199739747,1.44565976888253,3.163,48916.1686612154,1.73216879766941,3.384,49133.4397298787,1.5524014537877469,3.546,10.453393348914153,0
DEU,2022,50506.5179638543,6.87257438551096,3.137,52349.2459994422,3.06666666666673,3.594,47394.8734504469,0.144877925813981,3.881,47656.199739747,1.44565976888253,3.163,50083.54580458114,3.3613729926638904,3.5373333333333328,-3.520066049485293,1
DEU,2023,54776.7668235491,5.94643667725823,3.071,50506.5179638543,6.87257438551096,3.137,52349.2459994422,3.06666666666673,3.594,47394.8734504469,0.144877925813981,3.881,52544.17692894853,5.295225909811973,3.267333333333333,8.454847080828,0
DEU,2024,56103.7323182554,2.2564981433876,3.4,54776.7668235491,5.94643667725823,3.071,50506.5179638543,6.87257438551096,3.137,52349.2459994422,3.06666666666673,3.594,53795.672368552936,5.025169735385597,3.202666666666667,2.422496930095974,0
FRA,2010,40694.8211697025,1.53112270420918,9.279,,,,,,,,,,40694.8211697025,1.53112270420918,9.279,,0
FRA,2011,43929.7840873812,2.11159795175,9.228,40694.8211697025,1.53112270420918,9.279,,,,,,,42312.30262854185,1.82136032797959,9.253499999999999,7.949323340649417,0
FRA,2012,40863.5814412333,1.95419531613509,9.841,43929.7840873812,2.11159795175,9.228,40694.8211697025,1.53112270420918,9.279,,,,41829.39556610567,1.8656386573647563,9.449333333333334,-6.979780824892945,1
FRA,2013,42669.1795111893,0.863715497861804,9.913,40863.5814412333,1.95419531613509,9.841,43929.7840873812,2.11159795175,9.228,40694.8211697025,1.53112270420918,9.279,42487.515013267934,1.643169588582298,9.660666666666666,4.418599658360023,0
FRA,2014,43148.0459288416,0.507758822937989,10.273,42669.1795111893,0.863715497861804,9.913,40863.5814412333,1.95419531613509,9.841,43929.7840873812,2.11159795175,9.228,42226.93562708807,1.1085565456449609,10.008999999999999,1.1222770700962892,1
