country_code,year,gdp_per_capita,inflation,unemployment,gdp_lag_1,inflation_lag_1,unemployment_lag_1,gdp_lag_2,inflation_lag_2,unemployment_lag_2,gdp_lag_3,inflation_lag_3,unemployment_lag_3,gdp_rolling3,inflation_rolling3,unemployment_rolling3,gdp_growth,recession
KOR,2019,33826.9443301597,0.383000303608136,3.746,35363.9508228687,1.47583935002645,3.824,33296.9845439195,1.94433230786366,3.653,30832.0628072516,0.971685739912168,3.65,34162.6265656493,1.2677239871660821,3.7409999999999997,-4.346252205834045,1
KOR,2020,33645.7719545073,0.537288023411737,3.931,33826.9443301597,0.383000303608136,3.746,35363.9508228687,1.47583935002645,3.824,33296.9845439195,1.94433230786366,3.653,34278.88903584523,0.7987092256821077,3.8336666666666663,-0.5355859928822149,1
KOR,2021,37518.4635305697,2.49833333333339,3.639,33645.7719545073,0.537288023411737,3.931,33826.9443301597,0.383000303608136,3.746,35363.9508228687,1.47583935002645,3.824,34997.059938412225,1.1395405534510876,3.772,11.510187910976445,0
KOR,2022,34822.4048404971,5.08951365062842,2.857,37518.4635305697,2.49833333333339,3.639,33645.7719545073,0.537288023411737,3.931,33826.9443301597,0.383000303608136,3.746,35328.8801085247,2.7083783357911826,3.4756666666666667,-7.185951759127541,1
KOR,2023,35674.095995632,3.5974562502901,2.675,34822.4048404971,5.08951365062842,2.857,37518.4635305697,2.49833333333339,3.639,33645.7719545073,0.537288023411737,3.931,36004.988122232935,3.7284344114173034,3.057,2.4458137197475027,0
KOR,2024,36238.639908315,2.32174328643542,2.784,35674.095995632,3.5974562502901,2.675,34822.4048404971,5.08951365062842,2.857,37518.4635305697,2.49833333333339,3.639,35578.38024814803,3.6695710624513134,2.772,1.5825037661840957,0
MEX,2010,9728.80078377082,4.15672722680174,5.303,,,,,,,,,,9728.80078377082,4.15672722680174,5.303,,0
MEX,2011,10664.4944032313,3.40737824605742,5.175,9728.80078377082,4.15672722680174,5.303,,,,,,,10196.64759350106,3.7820527364295797,5.239,9.617769345440452,0
MEX,2012,10744.1335242686,4.11150981070289,4.892,10664.4944032313,3.40737824605742,5.175,9728.80078377082,4.15672722680174,5.303,,,,10379.142903756905,3.8918717611873497,5.123333333333334,0.7467688389725335,0
MEX,2013,11216.8008505428,3.80639069747204,4.921,10744.1335242686,4.11150981070289,4.892,10664.4944032313,3.40737824605742,5.175,9728.80078377082,4.15672722680174,5.303,10875.142926014232,3.7750929180774495,4.9959999999999996,4.39930614420001,0
MEX,2014,11391.3773497683,4.01861608078679,4.819,11216.8008505428,3.80639069747204,4.921,10744.1335242686,4.11150981070289,4.892,10664.4944032313,3.40737824605742,5.175,11117.437241526566,3.97883886298724,4.8773333333333335,1.5563840488177272,0
MEX,2015,10021.2386118827,2.72064064964023,4.311,11391.3773497683,4.01861608078679,4.819,11216.8008505428,3.80639069747204,4.921,10744.1335242686,4.11150981070289,4.892,10876.472270731267,3.5152158092996864,4.683666666666667,-12.027858403913449,1
MEX,2016,9097.92397674769,2.8217078474766,3.853,10021.2386118827,2.72064064964023,4.311,11391.3773497683,4.01861608078679,4.819,11216.8008505428,3.80639069747204,4.921,10170.17997946623,3.1869881926345403,4.3276666666666666,-9.213577990650656,1
MEX,2017,9649.27816772402,6.04145724018986,3.419,9097.92397674769,2.8217078474766,3.853,10021.2386118827,2.72064064964023,4.311,11391.3773497683,4.01861608078679,4.819,9589.480252118135,3.86126857910223,3.8610000000000007,6.060219808227352,0
MEX,2018,10084.7937562021,4.89935015356551,3.275,9649.27816772402,6.04145724018986,3.419,9097.92397674769,2.8217078474766,3.853,10021.2386118827,2.72064064964023,4.311,9610.665300224604,4.587505080410657,3.5156666666666667,4.51345251849864,0
MEX,2019,10369.5553585271,3.63596142127046,3.477,10084.7937562021,4.89935015356551,3.275,9649.27816772402,6.04145724018986,3.419,9097.92397674769,2.8217078474766,3.853,10034.542427484406,4.858922938341943,3.390333333333333,2.8236730389243014,0
MEX,2020,8841.27075039868,3.39683415570006,4.44,10369.5553585271,3.63596142127046,3.477,10084.7937562021,4.89935015356551,3.275,9649.27816772402,6.04145724018986,3.419,9765.206621709294,3.9773819101786767,3.7306666666666666,-14.73818843034268,1
MEX,2021,10314.0506722115,5.68920847683753,4.019,8841.27075039868,3.39683415570006,4.44,10369.5553585271,3.63596142127046,3.477,10084.7937562021,4.89935015356551,3.275,9841.625593712428,4.2406680179360166,3.978666666666667,16.658011765406087,0
MEX,2022,11405.7940473759,7.8962761916855,3.256,10314.0506722115,5.68920847683753,4.019,8841.27075039868,3.39683415570006,4.44,10369.5553585271,3.63596142127046,3.477,10187.03848999536,5.660772941407696,3.905,10.585010776666204,0
MEX,2023,13860.9597809326,5.52796087314389,2.765,11405.7940473759,7.8962761916855,3.256,10314.0506722115,5.68920847683753,4.019,8841.27075039868,3.39683415570006,4.44,11860.268166840002,6.371148513888973,3.3466666666666662,21.525601140602333,0
MEX,2024,14185.7812248529,4.72225588452932,2.678,13860.9597809326,5.52796087314389,2.765,11405.7940473759,7.8962761916855,3.256,10314.0506722115,5.68920847683753,4.019,13150.845017720467,6.0488309831195695,2.8996666666666666,2.343426783238556,0
RUS,2010,10674.990234375,6.84939230255025,7.407,,,,,,,,,,10674.990234375,6.84939230255025,7.407,,0
RUS,2011,14305.33203125,8.4404648593257,6.571,10674.990234375,6.84939230255025,7.407,,,,,,,12490.1611328125,7.644928580937975,6.989,34.007916795884064,0
RUS,2012,15401.8515625,5.07474300799149,5.484,14305.33203125,8.4404648593257,6.571,10674.990234375,6.84939230255025,7.407,,,,13460.724609375,6.78820005662248,6.487333333333333,7.6651106654124,0
RUS,2013,15941.4482421875,6.75466833903486,5.513,15401.8515625,5.07474300799149,5.484,14305.33203125,8.4404648593257,6.571,10674.990234375,6.84939230255025,7.407,15216.210611979166,6.756625402117351,5.855999999999999,3.5034533185691386,0
RUS,2014,14055.47265625,7.82016970013845,5.212,15941.4482421875,6.75466833903486,5.513,15401.8515625,5.07474300799149,5.484,14305.33203125,8.4404648593257,6.571,15132.924153645834,6.549860349054934,5.403,-11.830641465475189,1
RUS,2015,9277.7138671875,15.5343959935701,5.615,14055.47265625,7.82016970013845,5.212,15941.4482421875,6.75466833903486,5.513,15401.8515625,5.07474300799149,5.484,13091.544921875,10.036411344247805,5.446666666666666,-33.99216024896886,1
RUS,2016,8663.158203125,7.04243725413707,5.591,9277.7138671875,15.5343959935701,5.615,14055.47265625,7.82016970013845,5.212,15941.4482421875,6.75466833903486,5.513,10665.4482421875,10.13233431594854,5.472666666666666,-6.623998895201966,1
RUS,2017,10658.9130859375,3.68333072334495,5.238,8663.158203125,7.04243725413707,5.591,9277.7138671875,15.5343959935701,5.615,14055.47265625,7.82016970013845,5.212,9533.26171875,8.753387990350708,5.4813333333333345,23.037266964518622,0
RUS,2018,11211.8876953125,2.87831382614981,4.871,10658.9130859375,3.68333072334495,5.238,8663.158203125,7.04243725413707,5.591,9277.7138671875,15.5343959935701,5.615,10177.986328125,4.534693934543943,5.233333333333333,5.187908043875034,0
RUS,2019,11447.701171875,4.47202631837903,4.513,11211.8876953125,2.87831382614981,4.871,10658.9130859375,3.68333072334495,5.238,8663.158203125,7.04243725413707,5.591,11106.167317708334,3.677890289291263,4.8740000000000006,2.1032450821023563,0
RUS,2020,10108.3271484375,3.38219796948068,5.62,11447.701171875,4.47202631837903,4.513,11211.8876953125,2.87831382614981,4.871,10658.9130859375,3.68333072334495,5.238,10922.638671875,3.57751270466984,5.001333333333334,-11.699938732923144,1
RUS,2021,12425.029296875,6.69445891957612,4.749,10108.3271484375,3.38219796948068,5.62,11447.701171875,4.47202631837903,4.513,11211.8876953125,2.87831382614981,4.871,11327.019205729166,4.849561069145277,4.960666666666667,22.918749209611853,0
RUS,2022,15619.6142578125,13.7436797398232,3.867,12425.029296875,6.69445891957612,4.749,10108.3271484375,3.38219796948068,5.62,11447.701171875,4.47202631837903,4.513,12717.656901041666,7.940112209626666,4.745333333333334,25.71088473603007,0
RUS,2023,14159.3876953125,5.86571931748967,3.076,15619.6142578125,13.7436797398232,3.867,12425.029296875,6.69445891957612,4.749,10108.3271484375,3.38219796948068,5.62,14068.010416666666,8.767952658962997,3.8973333333333327,-9.348672370507705,1
RUS,2024,14889.0185546875,8.43486410496723,2.43,14159.3876953125,5.86571931748967,3.076,15619.6142578125,13.7436797398232,3.867,12425.029296875,6.69445891957612,4.749,14889.340169270834,9.348087720760033,3.124333333333334,5.152983130877509,0
SAU,2010,22028.3901426586,5.33941733020905,5.55,,,,,,,,,,22028.3901426586,5.33941733020905,5.55,,0
SAU,2011,27126.7498747702,5.8262163739404,5.77,22028.3901426586,5.33941733020905,5.55,,,,,,,24577.5700087144,5.582816852074725,5.66,23.144495349383163,0
SAU,2012,28733.4375513452,2.86627029905053,5.622,27126.7498747702,5.8262163739404,5.77,22028.3901426586,5.33941733020905,5.55,,,,25962.85918959133,4.677301334399993,5.647333333333333,5.9228904457490295,0
SAU,2013,27865.465604962,3.51104209799866,5.6,28733.4375513452,2.86627029905053,5.622,27126.7498747702,5.8262163739404,5.77,22028.3901426586,5.33941733020905,5.55,27908.551010359133,4.067842923663197,5.663999999999999,-3.0207730795599352,1
SAU,2014,27805.4850319422,2.24185348779063,5.877,27865.465604962,3.51104209799866,5.6,28733.4375513452,2.86627029905053,5.622,27126.7498747702,5.8262163739404,5.77,28134.7960627498,2.8730552949466066,5.6996666666666655,-0.21525056810505205,1
SAU,2015,23256.1549553531,1.22269318552328,5.6,27805.4850319422,2.24185348779063,5.877,27865.465604962,3.51104209799866,5.6,28733.4375513452,2.86627029905053,5.622,26309.0351974191,2.32519625710419,5.692333333333333,-16.361268545982742,1
SAU,2016,22267.7217050387,2.05347076823965,5.6,23256.1549553531,1.22269318552328,5.6,27805.4850319422,2.24185348779063,5.877,27865.465604962,3.51104209799866,5.6,24443.120564111334,1.8393391471845202,5.692333333333333,-4.250200655318914,1
SAU,2017,23929.2907135982,-0.834845735027162,5.89,22267.7217050387,2.05347076823965,5.6,23256.1549553531,1.22269318552328,5.6,27805.4850319422,2.24185348779063,5.877,23151.05579133,0.8137727395785893,5.696666666666666,7.46178271207476,0
SAU,2018,29360.0658968566,2.46594308994843,6.029,23929.2907135982,-0.834845735027162,5.89,22267.7217050387,2.05347076823965,5.6,23256.1549553531,1.22269318552328,5.6,25185.692771831167,1.2281893743869725,5.839666666666666,22.695094678139682,0
SAU,2019,29566.7933827436,-1.19298644533328,5.636,29360.0658968566,2.46594308994843,6.029,23929.2907135982,-0.834845735027162,5.89,22267.7217050387,2.05347076823965,5.6,27618.716664399468,0.14603696986266268,5.851666666666667,0.7041111100133168,0
SAU,2020,24338.8307301067,3.37234961012303,7.66,29566.7933827436,-1.19298644533328,5.636,29360.0658968566,2.46594308994843,6.029,23929.2907135982,-0.834845735027162,5.89,27755.230003235632,1.5484354182460602,6.441666666666666,-17.6818723118218,1
SAU,2021,31920.7653655643,3.06328988941548,6.621,24338.8307301067,3.37234961012303,7.66,29566.7933827436,-1.19298644533328,5.636,29360.0658968566,2.46594308994843,6.029,28608.796492804864,1.7475510180684102,6.639,31.1515977062895,0
SAU,2022,38510.2276211037,2.47407371925372,5.589,31920.7653655643,3.06328988941548,6.621,24338.8307301067,3.37234961012303,7.66,29566.7933827436,-1.19298644533328,5.636,31589.9412389249,2.9699044062640767,6.623333333333334,20.64318377105088,0
SAU,2023,36156.848337701,2.32708518362706,4.008,38510.2276211037,2.47407371925372,5.589,31920.7653655643,3.06328988941548,6.621,24338.8307301067,3.37234961012303,7.66,35529.280441456336,2.62148293076542,5.406,-6.111050047684074,1
SAU,2024,35121.6628687742,1.68792112375809,3.518,36156.848337701,2.32708518362706,4.008,38510.2276211037,2.47407371925372,5.589,31920.7653655643,3.06328988941548,6.621,36596.24627585963,2.16302667554629,4.371666666666667,-2.863041212160644,1
TUR,2010,10698.9699409757,8.56644420552976,11.879,,,,,,,,,,10698.9699409757,8.56644420552976,11.879,,1
TUR,2011,11373.6355760885,6.471879671151,9.789,10698.9699409757,8.56644420552976,11.879,,,,,,,11036.3027585321,7.51916193834038,10.834,6.305893360153458,0
TUR,2012,11776.7593362033,8.89156996512163,9.21,11373.6355760885,6.471879671151,9.789,10698.9699409757,8.56644420552976,11.879,,,,11283.121617755833,7.976631280600796,10.292666666666667,3.544370288795884,0
TUR,2013,12635.5570016068,7.49309030547693,9.713,11776.7593362033,8.89156996512163,9.21,11373.6355760885,6.471879671151,9.789,10698.9699409757,8.56644420552976,11.879,11928.6506379662,7.618846647249853,9.570666666666668,7.292308867715769,0
TUR,2014,12209.3862327674,8.85457271364316,9.901,12635.5570016068,7.49309030547693,9.713,11776.7593362033,8.89156996512163,9.21,11373.6355760885,6.471879671151,9.789,12207.234190192501,8.413077661413906,9.607999999999999,-3.3727897296906284,1
TUR,2015,11064.6494504662,7.67085364845885,10.304,12209.3862327674,8.85457271364316,9.901,12635.5570016068,7.49309030547693,9.713,11776.7593362033,8.89156996512163,9.21,11969.864228280132,8.006172222526313,9.972666666666667,-9.37587492505535,1
TUR,2016,10984.3643169061,7.7751341532833,10.899,11064.6494504662,7.67085364845885,10.304,12209.3862327674,8.85457271364316,9.901,12635.5570016068,7.49309030547693,9.713,11419.466666713233,8.10018683846177,10.368,-0.7256003357315355,1
TUR,2017,10756.3877677883,11.1443110840764,10.919,10984.3643169061,7.7751341532833,10.899,11064.6494504662,7.67085364845885,10.304,12209.3862327674,8.85457271364316,9.901,10935.133845053533,8.863432961939516,10.707333333333333,-2.0754642011183155,1
TUR,2018,9684.11819884721,16.3324638988929,10.956,10756.3877677883,11.1443110840764,10.919,10984.3643169061,7.7751341532833,10.899,11064.6494504662,7.67085364845885,10.304,10474.956761180538,11.750636378750867,10.924666666666667,-9.968677144126104,1
TUR,2019,9395.23378001368,15.1768215720022,13.73,9684.11819884721,16.3324638988929,10.956,10756.3877677883,11.1443110840764,10.919,10984.3643169061,7.7751341532833,10.899,9945.246582216396,14.217865518323833,11.868333333333332,-2.983074069334679,1
TUR,2020,8798.11791709313,12.2789574462574,13.148,9395.23378001368,15.1768215720022,13.73,9684.11819884721,16.3324638988929,10.956,10756.3877677883,11.1443110840764,10.919,9292.489965318005,14.596080972384167,12.611333333333334,-6.355518946114824,1
TUR,2021,9981.76398411336,19.5964926913324,11.969,8798.11791709313,12.2789574462574,13.148,9395.23378001368,15.1768215720022,13.73,9684.11819884721,16.3324638988929,10.956,9391.70522707339,15.684090569863999,12.948999999999998,13.453400808832349,1
TUR,2022,10897.8397861365,72.3088359891207,10.465,9981.76398411336,19.5964926913324,11.969,8798.11791709313,12.2789574462574,13.148,9395.23378001368,15.1768215720022,13.73,9892.573895780997,34.72809537557016,11.860666666666667,9.177494113075957,1
TUR,2023,13375.0947282864,53.8594087593315,9.388,10897.8397861365,72.3088359891207,10.465,9981.76398411336,19.5964926913324,11.969,8798.11791709313,12.2789574462574,13.148,11418.232832845419,48.58824581326153,10.607333333333331,22.731614620553508,1
TUR,2024,15892.7157287241,58.5064507300342,8.8,13375.0947282864,53.8594087593315,9.388,10897.8397861365,72.3088359891207,10.465,9981.76398411336,19.5964926913324,11.969,13388.550081049,61.558231826162135,9.551,18.823201267601462,1
USA,2010,48642.6100179312,1.6400434423899,9.633,,,,,,,,,,48642.6100179312,1.6400434423899,9.633,,0
USA,2011,50024.868799398,3.156841568622,8.949,48642.6100179312,1.6400434423899,9.633,,,,,,,49333.739408664595,2.39844250550595,9.291,2.841662445656712,0
USA,2012,51708.4011556577,2.06933726526067,8.069,50024.868799398,3.156841568622,8.949,48642.6100179312,1.6400434423899,9.633,,,,50125.293324328966,2.2887407587575233,8.883666666666667,3.3653908479215566,0
USA,2013,53179.0127634561,1.46483265562717,7.375,51708.4011556577,2.06933726526067,8.069,50024.868799398,3.156841568622,8.949,48642.6100179312,1.6400434423899,9.633,51637.42757283727,2.230337163169947,8.131,2.8440477271215903,0
USA,2014,54973.4207515712,1.62222297740817,6.168,53179.0127634561,1.46483265562717,7.375,51708.4011556577,2.06933726526067,8.069,50024.868799398,3.156841568622,8.949,53286.94489022833,1.7187976327653367,7.204000000000001,3.3742784885773425,0
USA,2015,56572.9188996063,0.118627135552451,5.28,54973.4207515712,1.62222297740817,6.168,53179.0127634561,1.46483265562717,7.375,51708.4011556577,2.06933726526067,8.069,54908.45080487786,1.068560922862597,6.274333333333334,2.909584534066667,0
USA,2016,57638.1018367192,1.26158320570536,4.869,56572.9188996063,0.118627135552451,5.28,54973.4207515712,1.62222297740817,6.168,53179.0127634561,1.46483265562717,7.375,56394.813829298895,1.0008111062219938,5.439,1.88284952912392,0
USA,2017,59635.0984397965,2.13011000365961,4.355,57638.1018367192,1.26158320570536,4.869,56572.9188996063,0.118627135552451,5.28,54973.4207515712,1.62222297740817,6.168,57948.70639204067,1.1701067816391404,4.834666666666667,3.4647161156252437,0
USA,2018,62499.8744390068,2.44258329692817,3.896,59635.0984397965,2.13011000365961,4.355,57638.1018367192,1.26158320570536,4.869,56572.9188996063,0.118627135552451,5.28,59924.358238507506,1.9447588354310466,4.373333333333334,4.80384215698475,0
USA,2019,64746.4506778863,1.81221007526021,3.669,62499.8744390068,2.44258329692817,3.896,59635.0984397965,2.13011000365961,4.355,57638.1018367192,1.26158320570536,4.869,62293.80785222987,2.1283011252826634,3.973333333333333,3.594529203529695,0
USA,2020,63515.9491807833,1.23358439630629,8.055,64746.4506778863,1.81221007526021,3.669,62499.8744390068,2.44258329692817,3.896,59635.0984397965,2.13011000365961,4.355,63587.42476589213,1.8294592561648901,5.206666666666666,-1.9004925895084956,1
USA,2021,70205.050916026,4.69785886363742,5.349,63515.9491807833,1.23358439630629,8.055,64746.4506778863,1.81221007526021,3.669,62499.8744390068,2.44258329692817,3.896,66155.81692489854,2.581217778401307,5.691,10.531373334599369,0
USA,2022,76657.2488844403,8.00279982052121,3.65,70205.050916026,4.69785886363742,5.349,63515.9491807833,1.23358439630629,8.055,64746.4506778863,1.81221007526021,3.669,70126.08299374986,4.6447476934883065,5.684666666666666,9.1905039370058,0
USA,2023,81032.262117545,4.11633838374488,3.638,76657.2488844403,8.00279982052121,3.65,70205.050916026,4.69785886363742,5.349,63515.9491807833,1.23358439630629,8.055,75964.85397267043,5.60566568930117,4.2123333333333335,5.707240080713016,0
USA,2024,84534.0407841548,2.94952520485207,4.022,81032.262117545,4.11633838374488,3.638,76657.2488844403,8.00279982052121,3.65,70205.050916026,4.69785886363742,5.349,80741.18392871336,5.022887803039386,3.77,4.3214623103204675,0
ZAF,2010,7973.47195771517,4.06749555950263,24.683,,,,,,,,,,7973.47195771517,4.06749555950263,24.683,,1
ZAF,2011,8646.05571071635,5.0008533879502,24.639,7973.47195771517,4.06749555950263,24.683,,,,,,,8309.763834215759,4.534174473726415,24.661,8.435268306805588,1
ZAF,2012,8076.97678479741,5.73797139141739,24.727,8646.05571071635,5.0008533879502,24.639,7973.47195771517,4.06749555950263,24.683,,,,8232.16815107631,4.93544011295674,24.683000000000003,-6.581948404676541,1
ZAF,2013,7331.65467384919,5.78016910069176,24.561,8076.97678479741,5.73797139141739,24.727,8646.05571071635,5.0008533879502,24.639,7973.47195771517,4.06749555950263,24.683,8018.229056454317,5.506331293353116,24.64233333333333,-9.22773620386127,1
ZAF,2014,6856.73137092522,6.13282953059149,24.89,7331.65467384919,5.78016910069176,24.561,8076.97678479741,5.73797139141739,24.727,8646.05571071635,5.0008533879502,24.639,7421.787609857273,5.8836566742335465,24.726,-6.477709658338693,1
ZAF,2015,6112.27382485974,4.51869094892506,25.149,6856.73137092522,6.13282953059149,24.89,7331.65467384919,5.78016910069176,24.561,8076.97678479741,5.73797139141739,24.727,6766.886623211383,5.4772298600694365,24.866666666666664,-10.857324077507592,1
ZAF,2016,5651.20585165749,6.60290842394872,26.536,6112.27382485974,4.51869094892506,25.149,6856.73137092522,6.13282953059149,24.89,7331.65467384919,5.78016910069176,24.561,6206.737015814149,5.75147630115509,25.525000000000002,-7.5433134446137196,1
ZAF,2017,6618.33508255701,5.18618655524149,27.035,5651.20585165749,6.60290842394872,26.536,6112.27382485974,4.51869094892506,25.149,6856.73137092522,6.13282953059149,24.89,6127.271586358081,5.43592864270509,26.24,17.113679032163766,1
ZAF,2018,6914.1780318076,4.50987264867388,26.906,6618.33508255701,5.18618655524149,27.035,5651.20585165749,6.60290842394872,26.536,6112.27382485974,4.51869094892506,25.149,6394.572988674033,5.4329892092880305,26.825666666666667,4.4700509351710105,1
ZAF,2019,6533.71121032856,4.10285075461156,28.468,6914.1780318076,4.50987264867388,26.906,6618.33508255701,5.18618655524149,27.035,5651.20585165749,6.60290842394872,26.536,6688.74144156439,4.59963665284231,27.469666666666665,-5.50270501755612,1
ZAF,2020,5580.60383075189,3.23238831615113,29.217,6533.71121032856,4.10285075461156,28.468,6914.1780318076,4.50987264867388,26.906,6618.33508255701,5.18618655524149,27.035,6342.831024296017,3.9483705731455228,28.197000000000003,-14.58753454040006,1
ZAF,2021,6828.75624590017,4.61874544887136,34.007,5580.60383075189,3.23238831615113,29.217,6533.71121032856,4.10285075461156,28.468,6914.1780318076,4.50987264867388,26.906,6314.357095660206,3.984661506544683,30.563999999999997,22.365902561840034,1
ZAF,2022,6534.24867783397,7.03987272546482,33.268,6828.75624590017,4.61874544887136,34.007,5580.60383075189,3.23238831615113,29.217,6533.71121032856,4.10285075461156,28.468,6314.536251495344,4.963668830162437,32.163999999999994,-4.312755609676588,1
ZAF,2023,6034.27208964673,6.0752438457966,32.098,6534.24867783397,7.03987272546482,33.268,6828.75624590017,4.61874544887136,34.007,5580.60383075189,3.23238831615113,29.217,6465.75900446029,5.91128734004426,33.12433333333333,-7.651630858239333,1
ZAF,2024,6267.186814093,4.36115246518962,32.279,6034.27208964673,6.0752438457966,32.098,6534.24867783397,7.03987272546482,33.268,6828.75624590017,4.61874544887136,34.007,6278.5691938579,5.825423012150346,32.54833333333333,3.8598644705778673,1
